timevar,Nats,Ntransitions,atlist,Haz_1_to_2,Haz_1_to_3,Haz_diff_1_to_2,Haz_diff_1_to_3,Haz_ratio_1_to_2,Haz_ratio_1_to_3,P_1_to_1,P_1_to_2,P_1_to_3,P_diff_1_to_1,P_diff_1_to_2,P_diff_1_to_3,P_ratio_1_to_1,P_ratio_1_to_2,P_ratio_1_to_3,Visit_1_to_1,Visit_1_to_2,Visit_1_to_3,Visit_diff_1_to_1,Visit_diff_1_to_2,Visit_diff_1_to_3,Visit_ratio_1_to_1,Visit_ratio_1_to_2,Visit_ratio_1_to_3,Los_1_to_1,Los_1_to_2,Los_1_to_3,Los_diff_1_to_1,Los_diff_1_to_2,Los_diff_1_to_3,Los_ratio_1_to_1,Los_ratio_1_to_2,Los_ratio_1_to_3,User_1,User_diff_1,User_ratio_1,Haz_1_to_2_uci,Haz_1_to_3_uci,Haz_diff_1_to_2_uci,Haz_diff_1_to_3_uci,Haz_ratio_1_to_2_uci,Haz_ratio_1_to_3_uci,P_1_to_1_uci,P_1_to_2_uci,P_1_to_3_uci,P_diff_1_to_1_uci,P_diff_1_to_2_uci,P_diff_1_to_3_uci,P_ratio_1_to_1_uci,P_ratio_1_to_2_uci,P_ratio_1_to_3_uci,Visit_1_to_1_uci,Visit_1_to_2_uci,Visit_1_to_3_uci,Visit_diff_1_to_1_uci,Visit_diff_1_to_2_uci,Visit_diff_1_to_3_uci,Visit_ratio_1_to_1_uci,Visit_ratio_1_to_2_uci,Visit_ratio_1_to_3_uci,Los_1_to_1_uci,Los_1_to_2_uci,Los_1_to_3_uci,Los_diff_1_to_1_uci,Los_diff_1_to_2_uci,Los_diff_1_to_3_uci,Los_ratio_1_to_1_uci,Los_ratio_1_to_2_uci,Los_ratio_1_to_3_uci,User_1_uci,User_diff_1_uci,User_ratio_1_uci,Haz_1_to_2_lci,Haz_1_to_3_lci,Haz_diff_1_to_2_lci,Haz_diff_1_to_3_lci,Haz_ratio_1_to_2_lci,Haz_ratio_1_to_3_lci,P_1_to_1_lci,P_1_to_2_lci,P_1_to_3_lci,P_diff_1_to_1_lci,P_diff_1_to_2_lci,P_diff_1_to_3_lci,P_ratio_1_to_1_lci,P_ratio_1_to_2_lci,P_ratio_1_to_3_lci,Visit_1_to_1_lci,Visit_1_to_2_lci,Visit_1_to_3_lci,Visit_diff_1_to_1_lci,Visit_diff_1_to_2_lci,Visit_diff_1_to_3_lci,Visit_ratio_1_to_1_lci,Visit_ratio_1_to_2_lci,Visit_ratio_1_to_3_lci,Los_1_to_1_lci,Los_1_to_2_lci,Los_1_to_3_lci,Los_diff_1_to_1_lci,Los_diff_1_to_2_lci,Los_diff_1_to_3_lci,Los_ratio_1_to_1_lci,Los_ratio_1_to_2_lci,Los_ratio_1_to_3_lci,User_1_to_lci,User_diff_1_lci,User_ratio_1_lci,Haz_2_to_3,Haz_diff_2_to_3,Haz_ratio_2_to_3,P_2_to_1,P_2_to_2,P_2_to_3,P_diff_2_to_1,P_diff_2_to_2,P_diff_2_to_3,P_ratio_2_to_1,P_ratio_2_to_2,P_ratio_2_to_3,Visit_2_to_1,Visit_2_to_2,Visit_2_to_3,Visit_diff_2_to_1,Visit_diff_2_to_2,Visit_diff_2_to_3,Visit_ratio_2_to_1,Visit_ratio_2_to_2,Visit_ratio_2_to_3,Los_2_to_1,Los_2_to_2,Los_2_to_3,Los_diff_2_to_1,Los_diff_2_to_2,Los_diff_2_to_3,Los_ratio_2_to_1,Los_ratio_2_to_2,Los_ratio_2_to_3,User_2,User_diff_2,User_ratio_2,Haz_2_to_3_uci,Haz_diff_2_to_3_uci,Haz_ratio_2_to_3_uci,P_2_to_1_uci,P_2_to_2_uci,P_2_to_3_uci,P_diff_2_to_1_uci,P_diff_2_to_2_uci,P_diff_2_to_3_uci,P_ratio_2_to_1_uci,P_ratio_2_to_2_uci,P_ratio_2_to_3_uci,Visit_2_to_1_uci,Visit_2_to_2_uci,Visit_2_to_3_uci,Visit_diff_2_to_1_uci,Visit_diff_2_to_2_uci,Visit_diff_2_to_3_uci,Visit_ratio_2_to_1_uci,Visit_ratio_2_to_2_uci,Visit_ratio_2_to_3_uci,Los_2_to_1_uci,Los_2_to_2_uci,Los_2_to_3_uci,Los_diff_2_to_1_uci,Los_diff_2_to_2_uci,Los_diff_2_to_3_uci,Los_ratio_2_to_1_uci,Los_ratio_2_to_2_uci,Los_ratio_2_to_3_uci,User_2_uci,User_diff_2_uci,User_ratio_2_uci,Haz_2_to_3_lci,Haz_diff_2_to_3_lci,Haz_ratio_2_to_3_lci,P_2_to_1_lci,P_2_to_2_lci,P_2_to_3_lci,P_diff_2_to_1_lci,P_diff_2_to_2_lci,P_diff_2_to_3_lci,P_ratio_2_to_1_lci,P_ratio_2_to_2_lci,P_ratio_2_to_3_lci,Visit_2_to_1_lci,Visit_2_to_2_lci,Visit_2_to_3_lci,Visit_diff_2_to_1_lci,Visit_diff_2_to_2_lci,Visit_diff_2_to_3_lci,Visit_ratio_2_to_1_lci,Visit_ratio_2_to_2_lci,Visit_ratio_2_to_3_lci,Los_2_to_1_lci,Los_2_to_2_lci,Los_2_to_3_lci,Los_diff_2_to_1_lci,Los_diff_2_to_2_lci,Los_diff_2_to_3_lci,Los_ratio_2_to_1_lci,Los_ratio_2_to_2_lci,Los_ratio_2_to_3_lci,User_2_to_lci,User_diff_2_lci,User_ratio_2_lci
26.1,3,3,ag2 1 ag3 0,0.00031,0.01601,5.00E-05,-0.00409,1.20693,0.7965,0.23111,0.38895,0.37994,-0.00234,0.06353,-0.06119,0.98998,1.19522,0.86129,1,0.58713,0.37994,0,0.06911,-0.06119,1,1.13341,0.86129,2.34679,3.72877,2.62444,-0.10764,0.56369,-0.45604,0.95614,1.17809,0.85196,6.07556,0.45604,1.08115,0.00201,0.02535,0.00015,7.00E-04,1.40266,1.03933,0.27622,0.43805,0.42922,0.04735,0.11781,-0.00463,1.23097,1.38734,0.99212,1,0.63445,0.42922,0,0.12409,-0.00463,1,1.25017,0.99212,2.73359,4.13354,2.98122,0.32266,1.01345,-0.04169,1.14816,1.33858,0.98946,6.41338,0.87039,1.15702,5.00E-05,0.01012,-4.00E-05,-0.00888,1.03851,0.6104,0.19142,0.34201,0.33302,-0.05202,0.00887,-0.11736,0.79616,1.02972,0.74771,1,0.53815,0.33302,0,0.01371,-0.11736,1,1.02756,0.74771,2.01473,3.36364,2.31035,-0.53795,0.11392,-0.87039,0.79624,1.03685,0.73356,5.73774,0.04169,1.00528,0.01462,-0.0018,0.89024,0,0.6532,0.3468,0,0.02993,-0.02993,NA,1.04802,0.92055,0,1,0.3468,0,0,-0.02993,NA,1,0.92055,0,6.37593,2.32406,0,0.20899,-0.20899,NA,1.03389,0.91749,6.37593,0.20899,1.03389,0.02355,0.00229,1.14768,0,0.71204,0.41072,0,0.10204,0.04249,NA,1.17344,1.12844,0,1,0.41072,0,0,0.04249,NA,1,1.12844,0,6.79036,2.76503,0,0.71452,0.29653,NA,1.12039,1.13482,6.77686,0.71452,1.11713,0.00908,-0.0059,0.69055,0,0.58928,0.28796,0,-0.04249,-0.10204,NA,0.936,0.75096,0,1,0.28796,0,0,-0.10204,NA,1,0.75096,0,5.9868,1.95343,0,-0.29653,-0.71452,NA,0.95407,0.74179,5.97501,-0.29653,0.95064
26.4,3,3,ag2 1 ag3 0,3.00E-04,0.01588,5.00E-05,-0.00406,1.20693,0.7965,0.23085,0.38841,0.38074,-0.00217,0.0634,-0.06123,0.99069,1.19507,0.86146,1,0.58713,0.38074,0,0.06911,-0.06123,1,1.13341,0.86146,2.36989,3.76764,2.66247,-0.10787,0.57003,-0.46216,0.95647,1.17827,0.85209,6.13753,0.46216,1.08143,0.00198,0.02516,0.00015,7.00E-04,1.40266,1.03933,0.27598,0.43761,0.43016,0.04749,0.11771,-0.00453,1.23219,1.3876,0.99232,1,0.63445,0.43016,0,0.12408,-0.00453,1,1.25017,0.99232,2.76124,4.17733,3.02419,0.32737,1.02517,-0.04219,1.14892,1.33905,0.98949,6.48003,0.88214,1.15758,5.00E-05,0.01002,-4.00E-05,-0.00881,1.03851,0.6104,0.19115,0.34139,0.33367,-0.05182,0.00871,-0.11753,0.79652,1.02926,0.74786,1,0.53815,0.33367,0,0.01371,-0.11753,1,1.02756,0.74786,2.034,3.39812,2.34402,-0.5431,0.11489,-0.88214,0.79625,1.03679,0.73377,5.79503,0.04219,1.00528,0.01451,-0.00179,0.89024,0,0.65205,0.34795,0,0.02964,-0.02964,NA,1.04762,0.9215,0,1,0.34795,0,0,-0.02964,NA,1,0.9215,0,6.4412,2.3588,0,0.21197,-0.21197,NA,1.03403,0.91755,6.4412,0.21197,1.03403,0.02339,0.00228,1.14768,0,0.71113,0.41212,0,0.10191,0.04294,NA,1.1735,1.12949,0,1,0.41212,0,0,0.04294,NA,1,1.12949,0,6.86179,2.80626,0,0.72473,0.30078,NA,1.12091,1.13473,6.84802,0.72473,1.11763,0.009,-0.00585,0.69055,0,0.58788,0.28887,0,-0.04294,-0.10191,NA,0.93524,0.75182,0,1,0.28887,0,0,-0.10191,NA,1,0.75182,0,6.04638,1.9827,0,-0.30078,-0.72473,NA,0.95388,0.74193,6.03437,-0.30078,0.95043
26.7,3,3,ag2 1 ag3 0,3.00E-04,0.01575,5.00E-05,-0.00402,1.20693,0.7965,0.23049,0.38789,0.38162,-0.00203,0.06333,-0.0613,0.99127,1.19513,0.8616,1,0.58714,0.38162,0,0.06912,-0.0613,1,1.13343,0.8616,2.39296,3.80645,2.70059,-0.10808,0.57637,-0.46829,0.95679,1.17844,0.85222,6.19941,0.46829,1.08171,0.00196,0.02496,0.00015,0.00069,1.40266,1.03933,0.27568,0.43717,0.43119,0.04765,0.11766,-0.00451,1.2335,1.38807,0.99238,1,0.63446,0.43119,0,0.12409,-0.00451,1,1.25018,0.99238,2.78887,4.22108,3.06725,0.33209,1.03689,-0.04267,1.14966,1.3395,0.98953,6.5466,0.89391,1.15814,5.00E-05,0.00993,-4.00E-05,-0.00874,1.03851,0.6104,0.19075,0.3408,0.3344,-0.0517,0.00862,-0.1177,0.79661,1.029,0.74805,1,0.53816,0.3344,0,0.01372,-0.1177,1,1.02758,0.74805,2.05325,3.43255,2.37776,-0.54824,0.11584,-0.89391,0.79627,1.03674,0.73397,5.85222,0.04267,1.00528,0.01439,-0.00177,0.89024,0,0.65111,0.34889,0,0.02979,-0.02979,NA,1.04795,0.92133,0,1,0.34889,0,0,-0.02979,NA,1,0.92133,0,6.50635,2.39365,0,0.21494,-0.21494,NA,1.03416,0.9176,6.50635,0.21494,1.03416,0.02323,0.00226,1.14768,0,0.71042,0.41328,0,0.1022,0.04293,NA,1.17434,1.1291,0,1,0.41328,0,0,0.04293,NA,1,1.1291,0,6.93313,2.84761,0,0.73494,0.30507,NA,1.12142,1.13466,6.9191,0.73494,1.11811,0.00892,-0.00581,0.69055,0,0.58672,0.28958,0,-0.04293,-0.1022,NA,0.93516,0.75179,0,1,0.28958,0,0,-0.1022,NA,1,0.75179,0,6.10584,2.01206,0,-0.30507,-0.73494,NA,0.9537,0.74207,6.0936,-0.30507,0.95021
27,3,3,ag2 1 ag3 0,3.00E-04,0.01562,5.00E-05,-0.00399,1.20693,0.7965,0.23003,0.38728,0.38269,-0.00204,0.06322,-0.06118,0.99121,1.19509,0.86217,1,0.58714,0.38269,0,0.06912,-0.06118,1,1.13343,0.86217,2.41599,3.84521,2.7388,-0.10828,0.58269,-0.47441,0.95711,1.1786,0.85236,6.2612,0.47441,1.08198,0.00194,0.02478,0.00014,0.00069,1.40266,1.03933,0.27524,0.43666,0.4324,0.04762,0.11757,-0.00432,1.23379,1.38841,0.99288,1,0.63446,0.4324,0,0.12409,-0.00432,1,1.25018,0.99288,2.81646,4.26478,3.11043,0.33681,1.04859,-0.04314,1.1504,1.33995,0.98956,6.6131,0.90569,1.15869,5.00E-05,0.00984,-4.00E-05,-0.00867,1.03851,0.6104,0.19029,0.34011,0.33532,-0.05169,0.00849,-0.11765,0.79632,1.02868,0.74866,1,0.53816,0.33532,0,0.01372,-0.11765,1,1.02758,0.74866,2.07245,3.46692,2.41158,-0.55337,0.11679,-0.90569,0.79629,1.03668,0.73417,5.9093,0.04314,1.00528,0.01428,-0.00176,0.89024,0,0.65017,0.34983,0,0.02996,-0.02996,NA,1.04831,0.92111,0,1,0.34983,0,0,-0.02996,NA,1,0.92111,0,6.57142,2.42858,0,0.21792,-0.21792,NA,1.0343,0.91766,6.57142,0.21792,1.0343,0.02307,0.00224,1.14768,0,0.70973,0.41447,0,0.10252,0.04291,NA,1.17522,1.12868,0,1,0.41447,0,0,0.04291,NA,1,1.12868,0,7.00441,2.88908,0,0.74518,0.30934,NA,1.12193,1.13457,6.99012,0.74518,1.1186,0.00884,-0.00577,0.69055,0,0.58553,0.29027,0,-0.04291,-0.10252,NA,0.93509,0.75172,0,1,0.29027,0,0,-0.10252,NA,1,0.75172,0,6.16519,2.04149,0,-0.30934,-0.74518,NA,0.95351,0.74221,6.15272,-0.30934,0.95
27.3,3,3,ag2 1 ag3 0,0.00029,0.01549,5.00E-05,-0.00396,1.20693,0.7965,0.22967,0.38668,0.38365,-0.00184,0.06322,-0.06138,0.99205,1.19545,0.86208,1,0.58714,0.38365,0,0.06909,-0.06138,1,1.13337,0.86208,2.43897,3.88391,2.77712,-0.10847,0.58901,-0.48054,0.95742,1.17876,0.85249,6.32288,0.48054,1.08225,0.00192,0.02459,0.00014,0.00068,1.40266,1.03933,0.27491,0.43616,0.43351,0.0478,0.11759,-0.00444,1.2352,1.38919,0.99265,1,0.63446,0.43351,0,0.12407,-0.00444,1,1.25012,0.99265,2.84401,4.30843,3.15372,0.34155,1.0603,-0.04361,1.15114,1.3404,0.9896,6.6795,0.91747,1.15923,5.00E-05,0.00975,-4.00E-05,-0.0086,1.03851,0.6104,0.18993,0.33943,0.33612,-0.05147,0.00847,-0.11792,0.79677,1.02873,0.74868,1,0.53816,0.33612,0,0.01369,-0.11792,1,1.02752,0.74868,2.09162,3.50122,2.44549,-0.55849,0.11772,-0.91747,0.7963,1.03662,0.73437,5.96626,0.04361,1.00527,0.01417,-0.00175,0.89024,0,0.64938,0.35062,0,0.03011,-0.03011,NA,1.04862,0.92092,0,1,0.35062,0,0,-0.03011,NA,1,0.92092,0,6.63639,2.46361,0,0.22093,-0.22093,NA,1.03444,0.9177,6.63639,0.22093,1.03444,0.02291,0.00223,1.14768,0,0.70916,0.41549,0,0.10283,0.04293,NA,1.17609,1.12834,0,1,0.41549,0,0,0.04293,NA,1,1.12834,0,7.07563,2.93067,0,0.75547,0.31361,NA,1.12244,1.13448,7.06107,0.75547,1.11908,0.00877,-0.00572,0.69055,0,0.58451,0.29084,0,-0.04293,-0.10283,NA,0.93497,0.75162,0,1,0.29084,0,0,-0.10283,NA,1,0.75162,0,6.22443,2.07098,0,-0.31361,-0.75547,NA,0.95334,0.74235,6.21172,-0.31361,0.9498
27.6,3,3,ag2 1 ag3 0,0.00029,0.01536,5.00E-05,-0.00393,1.20693,0.7965,0.22936,0.38614,0.3845,-0.00166,0.06323,-0.06157,0.99281,1.19581,0.86197,1,0.58714,0.3845,0,0.06909,-0.06157,1,1.13337,0.86197,2.46192,3.92255,2.81552,-0.10865,0.59534,-0.48669,0.95773,1.17893,0.85262,6.38448,0.48669,1.08252,0.0019,0.02441,0.00014,0.00068,1.40266,1.03933,0.27466,0.43571,0.43451,0.04798,0.11763,-0.00455,1.23658,1.39008,0.99242,1,0.63446,0.43451,0,0.12407,-0.00455,1,1.25011,0.99242,2.87153,4.35203,3.19712,0.34629,1.07201,-0.04409,1.15187,1.34084,0.98963,6.74583,0.92929,1.15977,4.00E-05,0.00967,-4.00E-05,-0.00853,1.03851,0.6104,0.18958,0.33883,0.33682,-0.05129,0.00845,-0.11819,0.7971,1.0287,0.74867,1,0.53815,0.33682,0,0.01369,-0.11819,1,1.02752,0.74867,2.11074,3.53546,2.47947,-0.56359,0.11866,-0.92929,0.79632,1.03657,0.73457,6.02313,0.04409,1.00527,0.01407,-0.00173,0.89024,0,0.64839,0.35161,0,0.02998,-0.02998,NA,1.04848,0.92143,0,1,0.35161,0,0,-0.02998,NA,1,0.92143,0,6.70128,2.49872,0,0.22393,-0.22393,NA,1.03457,0.91775,6.70128,0.22393,1.03457,0.02276,0.00221,1.14768,0,0.70843,0.41674,0,0.10285,0.04321,NA,1.17642,1.12884,0,1,0.41674,0,0,0.04321,NA,1,1.12884,0,7.14678,2.97236,0,0.76576,0.3179,NA,1.12294,1.1344,7.13195,0.76576,1.11955,0.00869,-0.00568,0.69055,0,0.58326,0.29157,0,-0.04321,-0.10285,NA,0.93445,0.75214,0,1,0.29157,0,0,-0.10285,NA,1,0.75214,0,6.28356,2.10055,0,-0.3179,-0.76576,NA,0.95316,0.74248,6.27062,-0.3179,0.94959
27.9,3,3,ag2 1 ag3 0,0.00029,0.01524,5.00E-05,-0.00389,1.20693,0.7965,0.22907,0.38539,0.38554,-0.00154,0.06302,-0.06148,0.99332,1.19549,0.86247,1,0.58714,0.38554,0,0.06908,-0.06148,1,1.13334,0.86247,2.48485,3.96113,2.85403,-0.10881,0.60165,-0.49285,0.95805,1.17909,0.85274,6.44597,0.49285,1.08279,0.00188,0.02424,0.00014,0.00068,1.40266,1.03933,0.27441,0.43504,0.43569,0.04807,0.11744,-0.00438,1.23751,1.39007,0.99288,1,0.63446,0.43569,0,0.12406,-0.00438,1,1.25009,0.99288,2.89903,4.39557,3.24063,0.35106,1.08372,-0.04458,1.15259,1.34128,0.98967,6.81207,0.94112,1.16031,4.00E-05,0.00958,-4.00E-05,-0.00846,1.03851,0.6104,0.18927,0.33802,0.3377,-0.05114,0.00822,-0.11818,0.79732,1.02815,0.74918,1,0.53815,0.3377,0,0.01368,-0.11818,1,1.0275,0.74918,2.12984,3.56963,2.51354,-0.56867,0.11959,-0.94112,0.79634,1.03651,0.73476,6.07988,0.04458,1.00527,0.01396,-0.00172,0.89024,0,0.64749,0.35251,0,0.03017,-0.03017,NA,1.04887,0.92116,0,1,0.35251,0,0,-0.03017,NA,1,0.92116,0,6.76607,2.53393,0,0.22694,-0.22694,NA,1.0347,0.9178,6.76607,0.22694,1.0347,0.02261,0.0022,1.14768,0,0.70778,0.41789,0,0.10321,0.04319,NA,1.1774,1.12844,0,1,0.41789,0,0,0.04319,NA,1,1.12844,0,7.21786,3.01418,0,0.77607,0.3222,NA,1.12344,1.13432,7.20276,0.77607,1.12003,0.00862,-0.00564,0.69055,0,0.58211,0.29222,0,-0.04319,-0.10321,NA,0.93437,0.75196,0,1,0.29222,0,0,-0.10321,NA,1,0.75196,0,6.34256,2.13019,0,-0.3222,-0.77607,NA,0.95298,0.74262,6.32939,-0.3222,0.94938
28.2,3,3,ag2 1 ag3 0,0.00028,0.01512,5.00E-05,-0.00386,1.20693,0.7965,0.22863,0.38474,0.38663,-0.0017,0.06295,-0.06125,0.99262,1.19562,0.86324,1,0.58714,0.38663,0,0.06908,-0.06125,1,1.13334,0.86324,2.50773,3.99964,2.89263,-0.10897,0.60795,-0.49899,0.95836,1.17925,0.85288,6.50737,0.49899,1.08305,0.00186,0.02406,0.00014,0.00067,1.40266,1.03933,0.274,0.43445,0.43693,0.04789,0.11737,-0.00407,1.23703,1.39052,0.99368,1,0.63446,0.43693,0,0.12406,-0.00407,1,1.2501,0.99368,2.92649,4.43905,3.28426,0.35582,1.09541,-0.04503,1.15331,1.34172,0.98971,6.87823,0.95294,1.16084,4.00E-05,0.0095,-4.00E-05,-0.0084,1.03851,0.6104,0.18882,0.33732,0.33864,-0.05129,0.00815,-0.11803,0.7965,1.02804,0.74993,1,0.53815,0.33864,0,0.01368,-0.11803,1,1.02749,0.74993,2.1489,3.60373,2.5477,-0.57375,0.1205,-0.95294,0.79636,1.03645,0.73496,6.13652,0.04503,1.00526,0.01386,-0.00171,0.89024,0,0.64642,0.35358,0,0.03006,-0.03006,NA,1.04877,0.92165,0,1,0.35358,0,0,-0.03006,NA,1,0.92165,0,6.83077,2.56923,0,0.22995,-0.22995,NA,1.03484,0.91785,6.83077,0.22995,1.03484,0.02247,0.00218,1.14768,0,0.70696,0.41921,0,0.10325,0.04346,NA,1.17778,1.12892,0,1,0.41921,0,0,0.04346,NA,1,1.12892,0,7.28887,3.05613,0,0.78641,0.32651,NA,1.12394,1.13424,7.27349,0.78641,1.1205,0.00854,-0.0056,0.69055,0,0.58079,0.29304,0,-0.04346,-0.10325,NA,0.93389,0.75243,0,1,0.29304,0,0,-0.10325,NA,1,0.75243,0,6.40146,2.1599,0,-0.32651,-0.78641,NA,0.9528,0.74275,6.38805,-0.32651,0.94918
28.5,3,3,ag2 1 ag3 0,0.00028,0.015,5.00E-05,-0.00383,1.20693,0.7965,0.22827,0.38414,0.38759,-0.00161,0.06282,-0.06121,0.993,1.19551,0.86361,1,0.58716,0.38759,0,0.06909,-0.06121,1,1.13336,0.86361,2.53058,4.03808,2.93134,-0.10913,0.61424,-0.50511,0.95866,1.1794,0.85301,6.56866,0.50511,1.0833,0.00184,0.02389,0.00014,0.00067,1.40266,1.03933,0.27366,0.43393,0.43802,0.04797,0.11727,-0.00398,1.23788,1.39078,0.99393,1,0.63448,0.43802,0,0.12407,-0.00398,1,1.25011,0.99393,2.95391,4.48246,3.32801,0.36057,1.10709,-0.04546,1.15401,1.34214,0.98976,6.94429,0.96475,1.16136,4.00E-05,0.00942,-4.00E-05,-0.00833,1.03851,0.6104,0.18846,0.33666,0.33946,-0.05118,0.008,-0.11804,0.79656,1.02765,0.75038,1,0.53817,0.33946,0,0.01369,-0.11804,1,1.02751,0.75038,2.16791,3.63776,2.58195,-0.57884,0.12139,-0.96475,0.79638,1.03639,0.73516,6.19303,0.04546,1.00525,0.01375,-0.0017,0.89024,0,0.64546,0.35454,0,0.03002,-0.03002,NA,1.04878,0.92194,0,1,0.35454,0,0,-0.03002,NA,1,0.92194,0,6.89537,2.60463,0,0.23296,-0.23296,NA,1.03497,0.9179,6.89537,0.23296,1.03497,0.02232,0.00217,1.14768,0,0.70624,0.42041,0,0.10334,0.04363,NA,1.17825,1.12911,0,1,0.42041,0,0,0.04363,NA,1,1.12911,0,7.35981,3.0982,0,0.79676,0.33085,NA,1.12442,1.13416,7.34416,0.79676,1.12096,0.00847,-0.00556,0.69055,0,0.57959,0.29376,0,-0.04363,-0.10334,NA,0.93353,0.75278,0,1,0.29376,0,0,-0.10334,NA,1,0.75278,0,6.46023,2.18969,0,-0.33085,-0.79676,NA,0.95262,0.74288,6.44658,-0.33085,0.94897
28.8,3,3,ag2 1 ag3 0,0.00028,0.01488,5.00E-05,-0.0038,1.20693,0.7965,0.22787,0.38375,0.38838,-0.00139,0.06287,-0.06148,0.99394,1.19593,0.86334,1,0.58716,0.38838,0,0.06908,-0.06148,1,1.13334,0.86334,2.55338,4.07648,2.97014,-0.10928,0.62052,-0.51124,0.95896,1.17955,0.85315,6.62986,0.51124,1.08356,0.00182,0.02372,0.00014,0.00066,1.40266,1.03933,0.27328,0.43361,0.43893,0.04816,0.11734,-0.00418,1.23937,1.39168,0.99346,1,0.63448,0.43893,0,0.12406,-0.00418,1,1.25009,0.99346,2.98129,4.52584,3.37186,0.36535,1.11876,-0.04591,1.15471,1.34257,0.9898,7.01027,0.97658,1.16187,4.00E-05,0.00934,-4.00E-05,-0.00827,1.03851,0.6104,0.18805,0.33622,0.34012,-0.05094,0.00803,-0.11837,0.79711,1.02772,0.75026,1,0.53817,0.34012,0,0.01368,-0.11837,1,1.02749,0.75026,2.18689,3.67173,2.61628,-0.5839,0.12228,-0.97658,0.79639,1.03633,0.73536,6.24945,0.04591,1.00524,0.01365,-0.00168,0.89024,0,0.64474,0.35526,0,0.03014,-0.03014,NA,1.04904,0.9218,0,1,0.35526,0,0,-0.03014,NA,1,0.9218,0,6.95988,2.64012,0,0.23596,-0.23596,NA,1.03509,0.91796,6.95988,0.23596,1.03509,0.02218,0.00215,1.14768,0,0.70572,0.42133,0,0.10355,0.0436,NA,1.17892,1.12865,0,1,0.42133,0,0,0.0436,NA,1,1.12865,0,7.43068,3.14038,0,0.80712,0.33519,NA,1.12491,1.13409,7.41475,0.80712,1.12142,0.0084,-0.00552,0.69055,0,0.57867,0.29428,0,-0.0436,-0.10355,NA,0.93347,0.75285,0,1,0.29428,0,0,-0.10355,NA,1,0.75285,0,6.5189,2.21956,0,-0.33519,-0.80712,NA,0.95245,0.74301,6.505,-0.33519,0.94877
29.1,3,3,ag2 1 ag3 0,0.00028,0.01477,5.00E-05,-0.00377,1.20693,0.7965,0.22739,0.38327,0.38934,-0.00135,0.06296,-0.06161,0.9941,1.19656,0.86338,1,0.58717,0.38934,0,0.06908,-0.06161,1,1.13334,0.86338,2.57614,4.11483,3.00903,-0.10942,0.62682,-0.5174,0.95926,1.17971,0.85328,6.69097,0.5174,1.08381,0.0018,0.02356,0.00013,0.00066,1.40266,1.03933,0.27282,0.43325,0.44004,0.04819,0.1175,-0.00423,1.23994,1.393,0.99341,1,0.63449,0.44004,0,0.12406,-0.00423,1,1.25009,0.99341,3.00863,4.56918,3.41582,0.37012,1.13046,-0.04636,1.1554,1.343,0.98984,7.07618,0.98844,1.16239,4.00E-05,0.00926,-4.00E-05,-0.00821,1.03851,0.6104,0.18757,0.33564,0.34093,-0.05088,0.00804,-0.11858,0.797,1.02782,0.75036,1,0.53818,0.34093,0,0.01367,-0.11858,1,1.02749,0.75036,2.20582,3.70566,2.65068,-0.58896,0.12318,-0.98844,0.79641,1.03627,0.73556,6.30576,0.04636,1.00523,0.01355,-0.00167,0.89024,0,0.64394,0.35606,0,0.0303,-0.0303,NA,1.04938,0.92158,0,1,0.35606,0,0,-0.0303,NA,1,0.92158,0,7.02431,2.67569,0,0.23899,-0.23899,NA,1.03522,0.918,7.02431,0.23899,1.03522,0.02204,0.00214,1.14768,0,0.70515,0.42237,0,0.10383,0.04356,NA,1.17972,1.12818,0,1,0.42237,0,0,0.04356,NA,1,1.12818,0,7.50151,3.18266,0,0.8175,0.33952,NA,1.12539,1.13401,7.48529,0.8175,1.12187,0.00833,-0.00548,0.69055,0,0.57763,0.29485,0,-0.04356,-0.10383,NA,0.93344,0.75281,0,1,0.29485,0,0,-0.10383,NA,1,0.75281,0,6.57747,2.24947,0,-0.33952,-0.8175,NA,0.95228,0.74314,6.56333,-0.33952,0.94857
