timevar;Nats;Ntransitions;atlist;h1;h2;h3;P_1_to_1;P_1_to_2;P_1_to_3;P_diff_1_to_1;P_diff_1_to_2;P_diff_1_to_3;P_ratio_1_to_1;P_ratio_1_to_2;P_ratio_1_to_3;Visit_1_to_1;Visit_1_to_2;Visit_1_to_3;Visit_diff_1_to_1;Visit_diff_1_to_2;Visit_diff_1_to_3;Visit_ratio_1_to_1;Visit_ratio_1_to_2;Visit_ratio_1_to_3;Los_1_to_1;Los_1_to_2;Los_1_to_3;Los_diff_1_to_1;Los_diff_1_to_2;Los_diff_1_to_3;Los_ratio_1_to_1;Los_ratio_1_to_2;Los_ratio_1_to_3;User_1;User_diff_1;User_ratio_1;P_1_to_1_uci;P_1_to_2_uci;P_1_to_3_uci;P_diff_1_to_1_uci;P_diff_1_to_2_uci;P_diff_1_to_3_uci;P_ratio_1_to_1_uci;P_ratio_1_to_2_uci;P_ratio_1_to_3_uci;Visit_1_to_1_uci;Visit_1_to_2_uci;Visit_1_to_3_uci;Visit_diff_1_to_1_uci;Visit_diff_1_to_2_uci;Visit_diff_1_to_3_uci;Visit_ratio_1_to_1_uci;Visit_ratio_1_to_2_uci;Visit_ratio_1_to_3_uci;Los_1_to_1_uci;Los_1_to_2_uci;Los_1_to_3_uci;Los_diff_1_to_1_uci;Los_diff_1_to_2_uci;Los_diff_1_to_3_uci;Los_ratio_1_to_1_uci;Los_ratio_1_to_2_uci;Los_ratio_1_to_3_uci;User_1_uci;User_diff_1_uci;User_ratio_1_uci;P_1_to_1_lci;P_1_to_2_lci;P_1_to_3_lci;P_diff_1_to_1_lci;P_diff_1_to_2_lci;P_diff_1_to_3_lci;P_ratio_1_to_1_lci;P_ratio_1_to_2_lci;P_ratio_1_to_3_lci;Visit_1_to_1_lci;Visit_1_to_2_lci;Visit_1_to_3_lci;Visit_diff_1_to_1_lci;Visit_diff_1_to_2_lci;Visit_diff_1_to_3_lci;Visit_ratio_1_to_1_lci;Visit_ratio_1_to_2_lci;Visit_ratio_1_to_3_lci;Los_1_to_1_lci;Los_1_to_2_lci;Los_1_to_3_lci;Los_diff_1_to_1_lci;Los_diff_1_to_2_lci;Los_diff_1_to_3_lci;Los_ratio_1_to_1_lci;Los_ratio_1_to_2_lci;Los_ratio_1_to_3_lci;User_1_to_lci;User_diff_1_lci;User_ratio_1_lci;P_2_to_1;P_2_to_2;P_2_to_3;P_diff_2_to_1;P_diff_2_to_2;P_diff_2_to_3;P_ratio_2_to_1;P_ratio_2_to_2;P_ratio_2_to_3;Visit_2_to_1;Visit_2_to_2;Visit_2_to_3;Visit_diff_2_to_1;Visit_diff_2_to_2;Visit_diff_2_to_3;Visit_ratio_2_to_1;Visit_ratio_2_to_2;Visit_ratio_2_to_3;Los_2_to_1;Los_2_to_2;Los_2_to_3;Los_diff_2_to_1;Los_diff_2_to_2;Los_diff_2_to_3;Los_ratio_2_to_1;Los_ratio_2_to_2;Los_ratio_2_to_3;User_2;User_diff_2;User_ratio_2;P_2_to_1_uci;P_2_to_2_uci;P_2_to_3_uci;P_diff_2_to_1_uci;P_diff_2_to_2_uci;P_diff_2_to_3_uci;P_ratio_2_to_1_uci;P_ratio_2_to_2_uci;P_ratio_2_to_3_uci;Visit_2_to_1_uci;Visit_2_to_2_uci;Visit_2_to_3_uci;Visit_diff_2_to_1_uci;Visit_diff_2_to_2_uci;Visit_diff_2_to_3_uci;Visit_ratio_2_to_1_uci;Visit_ratio_2_to_2_uci;Visit_ratio_2_to_3_uci;Los_2_to_1_uci;Los_2_to_2_uci;Los_2_to_3_uci;Los_diff_2_to_1_uci;Los_diff_2_to_2_uci;Los_diff_2_to_3_uci;Los_ratio_2_to_1_uci;Los_ratio_2_to_2_uci;Los_ratio_2_to_3_uci;User_2_uci;User_diff_2_uci;User_ratio_2_uci;P_2_to_1_lci;P_2_to_2_lci;P_2_to_3_lci;P_diff_2_to_1_lci;P_diff_2_to_2_lci;P_diff_2_to_3_lci;P_ratio_2_to_1_lci;P_ratio_2_to_2_lci;P_ratio_2_to_3_lci;Visit_2_to_1_lci;Visit_2_to_2_lci;Visit_2_to_3_lci;Visit_diff_2_to_1_lci;Visit_diff_2_to_2_lci;Visit_diff_2_to_3_lci;Visit_ratio_2_to_1_lci;Visit_ratio_2_to_2_lci;Visit_ratio_2_to_3_lci;Los_2_to_1_lci;Los_2_to_2_lci;Los_2_to_3_lci;Los_diff_2_to_1_lci;Los_diff_2_to_2_lci;Los_diff_2_to_3_lci;Los_ratio_2_to_1_lci;Los_ratio_2_to_2_lci;Los_ratio_2_to_3_lci;User_2_to_lci;User_diff_2_lci;User_ratio_2_lci
6.4;3;3;ag2 1 ag3 0;0.00083;0.03626;0.03255;0.25843;0.43392;0.30765;-0.01491;0.06625;-0.05134;0.94672;1.18238;0.85923;1;0.58699;0.30765;0;0.07135;-0.05134;1;1.13941;0.85923;0.99646;1.4782;0.72534;-0.08015;0.21179;-0.13163;0.92635;1.16879;0.84863;0.99646;-0.08015;0.92635;0.29562;0.47309;0.35583;0.02598;0.12226;0.01111;1.09508;1.34397;1.02592;1;0.62427;0.35583;0;0.12288;0.01111;1;1.24457;1.02592;1.10792;1.59338;0.84764;0.04608;0.37638;0.02242;1.04186;1.30586;1.02051;1.10792;0.04608;1.04186;0.22124;0.39474;0.25947;-0.05581;0.01024;-0.11379;0.79836;1.02079;0.69254;1;0.5497;0.25947;0;0.01983;-0.11379;1;1.03425;0.69254;0.885;1.36301;0.60304;-0.20639;0.04719;-0.28569;0.81084;1.03171;0.67676;0.885;-0.20639;0.81084;0;0.73351;0.26649;0;0.02633;-0.02633;NA;1.03795;0.9138;0;1;0.26649;0;0;-0.02633;NA;1;0.9138;0;2.60302;0.59698;0;0.06122;-0.06122;NA;1.02438;0.91099;0;0;NA;0;0.78288;0.31585;0;0.08853;0.03587;NA;1.12722;1.12082;0;1;0.31585;0;0;0.03587;NA;1;1.12082;0;2.71643;0.71039;0;0.20512;0.08269;NA;1.08152;1.12392;0;0;NA;0;0.68415;0.21712;0;-0.03587;-0.08853;NA;0.94868;0.70678;0;1;0.21712;0;0;-0.08853;NA;1;0.70678;0;2.48961;0.48357;0;-0.08269;-0.20512;NA;0.96725;0.69807;0;0;NA
6.5;3;3;ag2 1 ag3 0;0.00082;0.03574;0.03209;0.25794;0.43322;0.30884;-0.01479;0.0662;-0.05141;0.94705;1.18256;0.85953;1;0.587;0.30884;0;0.07136;-0.05141;1;1.13941;0.85953;1.00937;1.49988;0.74075;-0.08089;0.2151;-0.1342;0.92661;1.16898;0.84886;1.00937;-0.08089;0.92661;0.29514;0.47242;0.35704;0.02608;0.1222;0.01118;1.09567;1.34443;1.02602;1;0.62428;0.35704;0;0.12288;0.01118;1;1.24458;1.02602;1.12265;1.61696;0.86544;0.04735;0.38246;0.02298;1.04249;1.30638;1.02062;1.12265;0.04735;1.04249;0.22074;0.39402;0.26064;-0.05566;0.0102;-0.114;0.79843;1.02069;0.69305;1;0.54973;0.26064;0;0.01983;-0.114;1;1.03425;0.69305;0.89609;1.38279;0.61607;-0.20914;0.04773;-0.29138;0.81072;1.03158;0.67709;0.89609;-0.20914;0.81072;0;0.73239;0.26761;0;0.02647;-0.02647;NA;1.03823;0.91371;0;1;0.26761;0;0;-0.02647;NA;1;0.91371;0;2.63967;0.61033;0;0.06254;-0.06254;NA;1.02457;0.91105;0;0;NA;0;0.78203;0.31726;0;0.08902;0.03607;NA;1.12818;1.12098;0;1;0.31726;0;0;0.03607;NA;1;1.12098;0;2.75551;0.72618;0;0.20956;0.08449;NA;1.08214;1.12385;0;0;NA;0;0.68274;0.21797;0;-0.03607;-0.08902;NA;0.94829;0.70645;0;1;0.21797;0;0;-0.08902;NA;1;0.70645;0;2.52382;0.49449;0;-0.08449;-0.20956;NA;0.96699;0.69826;0;0;NA
6.6;3;3;ag2 1 ag3 0;0.00081;0.03523;0.03165;0.25748;0.43252;0.31;-0.01464;0.0662;-0.05156;0.9475;1.1829;0.85962;1;0.58701;0.31;0;0.07136;-0.05156;1;1.13941;0.85962;1.02226;1.52152;0.75622;-0.08163;0.21841;-0.13678;0.92686;1.16917;0.84907;1.02226;-0.08163;0.92686;0.29474;0.47177;0.35834;0.02624;0.1222;0.01117;1.0965;1.34515;1.02588;1;0.62429;0.35834;0;0.12288;0.01117;1;1.24458;1.02588;1.13736;1.64051;0.8833;0.04862;0.38854;0.02353;1.04312;1.30689;1.02072;1.13736;0.04862;1.04312;0.22022;0.39327;0.26166;-0.05551;0.01019;-0.1143;0.7985;1.02066;0.69336;1;0.54973;0.26166;0;0.01983;-0.1143;1;1.03424;0.69336;0.90715;1.40253;0.62914;-0.21188;0.04827;-0.29708;0.8106;1.03145;0.67742;0.90715;-0.21188;0.8106;0;0.7312;0.2688;0;0.02658;-0.02658;NA;1.03846;0.91376;0;1;0.2688;0;0;-0.02658;NA;1;0.91376;0;2.67626;0.62374;0;0.06386;-0.06386;NA;1.02475;0.91111;0;0;NA;0;0.78103;0.31862;0;0.08936;0.0362;NA;1.12891;1.12093;0;1;0.31862;0;0;0.0362;NA;1;1.12093;0;2.79455;0.74204;0;0.21401;0.08629;NA;1.08277;1.12378;0;0;NA;0;0.68138;0.21897;0;-0.0362;-0.08936;NA;0.948;0.70659;0;1;0.21897;0;0;-0.08936;NA;1;0.70659;0;2.55796;0.50545;0;-0.08629;-0.21401;NA;0.96674;0.69844;0;0;NA
6.7;3;3;ag2 1 ag3 0;0.00079;0.03474;0.03122;0.25703;0.43181;0.31116;-0.01446;0.06613;-0.05167;0.94804;1.18304;0.85981;1;0.58702;0.31116;0;0.07135;-0.05167;1;1.1394;0.85981;1.03512;1.54313;0.77175;-0.08236;0.22172;-0.13936;0.92711;1.16936;0.84928;1.03512;-0.08236;0.92711;0.2943;0.47108;0.3595;0.02646;0.1221;0.01113;1.0975;1.34542;1.02568;1;0.6243;0.3595;0;0.12288;0.01113;1;1.24456;1.02568;1.15206;1.66402;0.90123;0.0499;0.39462;0.02408;1.04373;1.3074;1.02082;1.15206;0.0499;1.04373;0.21976;0.39254;0.26281;-0.05537;0.01017;-0.11448;0.79858;1.02067;0.69394;1;0.54974;0.26281;0;0.01983;-0.11448;1;1.03425;0.69394;0.91818;1.42223;0.64228;-0.21461;0.04881;-0.3028;0.81049;1.03133;0.67775;0.91818;-0.21461;0.81049;0;0.73005;0.26995;0;0.02668;-0.02668;NA;1.03868;0.91378;0;1;0.26995;0;0;-0.02668;NA;1;0.91378;0;2.71279;0.63721;0;0.06519;-0.06519;NA;1.02494;0.91117;0;0;NA;0;0.78011;0.32;0;0.08973;0.03637;NA;1.12969;1.12096;0;1;0.32;0;0;0.03637;NA;1;1.12096;0;2.83354;0.75796;0;0.21849;0.0881;NA;1.08338;1.12372;0;0;NA;0;0.68;0.21989;0;-0.03637;-0.08973;NA;0.94767;0.7066;0;1;0.21989;0;0;-0.08973;NA;1;0.7066;0;2.59204;0.51646;0;-0.0881;-0.21849;NA;0.96649;0.69861;0;0;NA
6.8;3;3;ag2 1 ag3 0;0.00078;0.03426;0.0308;0.2566;0.43116;0.31224;-0.01428;0.0661;-0.05182;0.9486;1.18326;0.8599;1;0.58703;0.31224;0;0.07135;-0.05182;1;1.1394;0.8599;1.04796;1.5647;0.78734;-0.08308;0.22502;-0.14195;0.92737;1.16955;0.84949;1.04796;-0.08308;0.92737;0.29389;0.47048;0.36065;0.02666;0.12208;0.01115;1.09849;1.34592;1.02564;1;0.62431;0.36065;0;0.12287;0.01115;1;1.24455;1.02564;1.16673;1.68751;0.91921;0.05119;0.40069;0.02463;1.04435;1.30789;1.02091;1.16673;0.05119;1.04435;0.21932;0.39184;0.26383;-0.05522;0.01011;-0.11478;0.7987;1.02059;0.69417;1;0.54975;0.26383;0;0.01983;-0.11478;1;1.03424;0.69417;0.92919;1.4419;0.65546;-0.21734;0.04935;-0.30852;0.81038;1.03121;0.67808;0.92919;-0.21734;0.81038;0;0.72892;0.27108;0;0.02683;-0.02683;NA;1.03897;0.91363;0;1;0.27108;0;0;-0.02683;NA;1;0.91363;0;2.74926;0.65074;0;0.06653;-0.06653;NA;1.02512;0.91122;0;0;NA;0;0.77922;0.32138;0;0.09005;0.03639;NA;1.1304;1.12048;0;1;0.32138;0;0;0.03639;NA;1;1.12048;0;2.87249;0.77396;0;0.22298;0.08992;NA;1.08399;1.12365;0;0;NA;0;0.67862;0.22078;0;-0.03639;-0.09005;NA;0.94753;0.70678;0;1;0.22078;0;0;-0.09005;NA;1;0.70678;0;2.62604;0.52751;0;-0.08992;-0.22298;NA;0.96625;0.69878;0;0;NA
6.9;3;3;ag2 1 ag3 0;0.00077;0.0338;0.03039;0.25617;0.43049;0.31334;-0.01413;0.06604;-0.05191;0.94904;1.18342;0.86013;1;0.58704;0.31334;0;0.07135;-0.05191;1;1.13939;0.86013;1.06078;1.58624;0.80298;-0.08379;0.22832;-0.14454;0.92762;1.16974;0.84969;1.06078;-0.08379;0.92762;0.29349;0.46986;0.36182;0.02684;0.12211;0.01128;1.09946;1.34673;1.02586;1;0.62432;0.36182;0;0.12288;0.01128;1;1.24456;1.02586;1.18138;1.71096;0.93725;0.05249;0.40677;0.02519;1.04496;1.30838;1.02099;1.18138;0.05249;1.04496;0.21885;0.39111;0.26487;-0.05511;0.00996;-0.11509;0.79862;1.02011;0.69441;1;0.54975;0.26487;0;0.01982;-0.11509;1;1.03422;0.69441;0.94018;1.46153;0.6687;-0.22006;0.04988;-0.31427;0.81028;1.03109;0.67839;0.94018;-0.22006;0.81028;0;0.72785;0.27215;0;0.02692;-0.02692;NA;1.03917;0.91365;0;1;0.27215;0;0;-0.02692;NA;1;0.91365;0;2.78568;0.66432;0;0.06788;-0.06788;NA;1.0253;0.91127;0;0;NA;0;0.7783;0.3226;0;0.09029;0.03644;NA;1.13096;1.12023;0;1;0.3226;0;0;0.03644;NA;1;1.12023;0;2.91139;0.79002;0;0.22749;0.09174;NA;1.08458;1.12358;0;0;NA;0;0.6774;0.2217;0;-0.03644;-0.09029;NA;0.94738;0.70708;0;1;0.2217;0;0;-0.09029;NA;1;0.70708;0;2.65998;0.53861;0;-0.09174;-0.22749;NA;0.96601;0.69895;0;0;NA
7;3;3;ag2 1 ag3 0;0.00076;0.03336;0.03;0.25571;0.42986;0.31443;-0.01402;0.06602;-0.052;0.94936;1.18367;0.86034;1;0.58705;0.31443;0;0.07135;-0.052;1;1.13939;0.86034;1.07358;1.60775;0.81867;-0.08449;0.23163;-0.14714;0.92787;1.16992;0.84989;1.07358;-0.08449;0.92787;0.29301;0.46933;0.36299;0.02694;0.12215;0.01137;1.10004;1.34738;1.02602;1;0.62432;0.36299;0;0.12288;0.01137;1;1.24456;1.02602;1.196;1.73438;0.95535;0.0538;0.41284;0.02575;1.04556;1.30887;1.02108;1.196;0.0538;1.04556;0.21841;0.39039;0.26586;-0.05498;0.00989;-0.11537;0.79868;1.01997;0.69465;1;0.54977;0.26586;0;0.01983;-0.11537;1;1.03423;0.69465;0.95115;1.48113;0.68199;-0.22278;0.05041;-0.32002;0.81017;1.03097;0.6787;0.95115;-0.22278;0.81017;0;0.72677;0.27323;0;0.02699;-0.02699;NA;1.03933;0.91377;0;1;0.27323;0;0;-0.02699;NA;1;0.91377;0;2.82205;0.67795;0;0.06922;-0.06922;NA;1.02547;0.91131;0;0;NA;0;0.77735;0.32381;0;0.09051;0.03653;NA;1.13149;1.12008;0;1;0.32381;0;0;0.03653;NA;1;1.12008;0;2.95024;0.80614;0;0.23201;0.09356;NA;1.08517;1.12351;0;0;NA;0;0.67619;0.22265;0;-0.03653;-0.09051;NA;0.94717;0.70746;0;1;0.22265;0;0;-0.09051;NA;1;0.70746;0;2.69386;0.54976;0;-0.09356;-0.23201;NA;0.96577;0.69912;0;0;NA
7.1;3;3;ag2 1 ag3 0;0.00075;0.03292;0.02962;0.25526;0.42923;0.31551;-0.01391;0.06597;-0.05206;0.94968;1.18385;0.8606;1;0.58706;0.31551;0;0.07136;-0.05206;1;1.1394;0.8606;1.08635;1.62923;0.83442;-0.08519;0.23493;-0.14974;0.92812;1.1701;0.85009;1.08635;-0.08519;0.92812;0.29263;0.46875;0.36419;0.02712;0.12216;0.01146;1.10096;1.34801;1.02618;1;0.62434;0.36419;0;0.12289;0.01146;1;1.24457;1.02618;1.21061;1.75777;0.97351;0.05511;0.41892;0.02632;1.04616;1.30935;1.02117;1.21061;0.05511;1.04616;0.21789;0.3897;0.26684;-0.05493;0.00978;-0.11559;0.79841;1.01968;0.69503;1;0.54978;0.26684;0;0.01983;-0.11559;1;1.03423;0.69503;0.96209;1.50069;0.69533;-0.22549;0.05093;-0.32579;0.81007;1.03085;0.67901;0.96209;-0.22549;0.81007;0;0.72572;0.27428;0;0.02707;-0.02707;NA;1.03952;0.91385;0;1;0.27428;0;0;-0.02707;NA;1;0.91385;0;2.85836;0.69164;0;0.07058;-0.07058;NA;1.02565;0.91136;0;0;NA;0;0.77649;0.32504;0;0.09088;0.03674;NA;1.13225;1.12034;0;1;0.32504;0;0;0.03674;NA;1;1.12034;0;2.98905;0.82232;0;0.23654;0.09539;NA;1.08575;1.12344;0;0;NA;0;0.67496;0.22351;0;-0.03674;-0.09088;NA;0.94678;0.70735;0;1;0.22351;0;0;-0.09088;NA;1;0.70735;0;2.72768;0.56095;0;-0.09539;-0.23654;NA;0.96554;0.69928;0;0;NA
7.2;3;3;ag2 1 ag3 0;0.00074;0.0325;0.02925;0.25483;0.42859;0.31657;-0.01377;0.06595;-0.05218;0.95009;1.18411;0.86073;1;0.58707;0.31657;0;0.07136;-0.05218;1;1.13941;0.86073;1.0991;1.65068;0.85022;-0.08588;0.23822;-0.15234;0.92836;1.17027;0.85028;1.0991;-0.08588;0.92836;0.29219;0.46823;0.36533;0.02722;0.12216;0.01148;1.10156;1.34861;1.0261;1;0.62435;0.36533;0;0.1229;0.01148;1;1.24459;1.0261;1.2252;1.78114;0.99173;0.05644;0.425;0.02688;1.04675;1.30982;1.02125;1.2252;0.05644;1.04675;0.21747;0.38896;0.26782;-0.05476;0.00974;-0.11584;0.79861;1.0196;0.69537;1;0.5498;0.26782;0;0.01983;-0.11584;1;1.03423;0.69537;0.97301;1.52021;0.70872;-0.2282;0.05145;-0.33157;0.80997;1.03073;0.67931;0.97301;-0.2282;0.80997;0;0.72465;0.27535;0;0.02714;-0.02714;NA;1.03969;0.91394;0;1;0.27535;0;0;-0.02714;NA;1;0.91394;0;2.89462;0.70538;0;0.07193;-0.07193;NA;1.02582;0.91141;0;0;NA;0;0.77565;0.32634;0;0.09122;0.03694;NA;1.13299;1.12054;0;1;0.32634;0;0;0.03694;NA;1;1.12054;0;3.02781;0.83857;0;0.24109;0.09723;NA;1.08633;1.12338;0;0;NA;0;0.67366;0.22435;0;-0.03694;-0.09122;NA;0.9464;0.70734;0;1;0.22435;0;0;-0.09122;NA;1;0.70734;0;2.76143;0.57219;0;-0.09723;-0.24109;NA;0.96531;0.69944;0;0;NA
7.3;3;3;ag2 1 ag3 0;0.00073;0.0321;0.02889;0.25439;0.42797;0.31764;-0.01364;0.06591;-0.05227;0.95049;1.18427;0.86093;1;0.58708;0.31764;0;0.07137;-0.05227;1;1.13941;0.86093;1.11183;1.67209;0.86608;-0.08657;0.24152;-0.15495;0.9286;1.17045;0.85048;1.11183;-0.08657;0.9286;0.29177;0.46764;0.36649;0.02737;0.12206;0.01149;1.10233;1.34882;1.02608;1;0.62436;0.36649;0;0.12291;0.01149;1;1.2446;1.02608;1.23976;1.80447;1.01;0.05776;0.43107;0.02745;1.04734;1.31029;1.02134;1.23976;0.05776;1.04734;0.217;0.38831;0.26879;-0.05464;0.00976;-0.11603;0.79866;1.01971;0.69577;1;0.5498;0.26879;0;0.01983;-0.11603;1;1.03422;0.69577;0.98391;1.53971;0.72216;-0.23089;0.05197;-0.33736;0.80987;1.03061;0.67962;0.98391;-0.23089;0.80987;0;0.72356;0.27644;0;0.02719;-0.02719;NA;1.03983;0.91412;0;1;0.27644;0;0;-0.02719;NA;1;0.91412;0;2.93083;0.71917;0;0.07329;-0.07329;NA;1.02599;0.91146;0;0;NA;0;0.77471;0.32758;0;0.0915;0.03712;NA;1.13361;1.12075;0;1;0.32758;0;0;0.03712;NA;1;1.12075;0;3.06653;0.85488;0;0.24566;0.09908;NA;1.0869;1.12333;0;0;NA;0;0.67242;0.22529;0;-0.03712;-0.0915;NA;0.94605;0.7075;0;1;0.22529;0;0;-0.0915;NA;1;0.7075;0;2.79512;0.58347;0;-0.09908;-0.24566;NA;0.96508;0.6996;0;0;NA
7.4;3;3;ag2 1 ag3 0;0.00072;0.0317;0.02854;0.25392;0.42737;0.31871;-0.01356;0.06588;-0.05232;0.95068;1.1845;0.86124;1;0.58709;0.31871;0;0.07137;-0.05232;1;1.13941;0.86124;1.12454;1.69347;0.88199;-0.08725;0.24481;-0.15757;0.92885;1.17062;0.85067;1.12454;-0.08725;0.92885;0.29136;0.46714;0.36768;0.02753;0.12213;0.01172;1.10318;1.3496;1.02661;1;0.62437;0.36768;0;0.12291;0.01172;1;1.24459;1.02661;1.2543;1.82778;1.02833;0.0591;0.43715;0.02803;1.04791;1.31075;1.02142;1.2543;0.0591;1.04791;0.21649;0.38759;0.26973;-0.05466;0.00963;-0.11635;0.79817;1.0194;0.69588;1;0.54982;0.26973;0;0.01983;-0.11635;1;1.03423;0.69588;0.99478;1.55916;0.73564;-0.23359;0.05248;-0.34317;0.80978;1.03049;0.67991;0.99478;-0.23359;0.80978;0;0.72255;0.27745;0;0.02732;-0.02732;NA;1.04008;0.91402;0;1;0.27745;0;0;-0.02732;NA;1;0.91402;0;2.96698;0.73302;0;0.07465;-0.07465;NA;1.02615;0.91151;0;0;NA;0;0.7739;0.32881;0;0.09181;0.03717;NA;1.13427;1.12048;0;1;0.32881;0;0;0.03717;NA;1;1.12048;0;3.1052;0.87125;0;0.25024;0.10093;NA;1.08746;1.12327;0;0;NA;0;0.67119;0.2261;0;-0.03717;-0.09181;NA;0.9459;0.70757;0;1;0.2261;0;0;-0.09181;NA;1;0.70757;0;2.82875;0.5948;0;-0.10093;-0.25024;NA;0.96485;0.69975;0;0;NA
7.5;3;3;ag2 1 ag3 0;0.00071;0.03132;0.0282;0.25352;0.42675;0.31974;-0.01344;0.06584;-0.0524;0.95107;1.18469;0.86145;1;0.5871;0.31974;0;0.07136;-0.0524;1;1.1394;0.86145;1.13723;1.71482;0.89795;-0.08792;0.24811;-0.16019;0.92908;1.17079;0.85085;1.13723;-0.08792;0.92908;0.29098;0.4666;0.36881;0.02772;0.12216;0.01193;1.10416;1.35029;1.02707;1;0.62437;0.36881;0;0.1229;0.01193;1;1.24459;1.02707;1.26882;1.85106;1.04672;0.06044;0.44322;0.02862;1.04849;1.31121;1.02151;1.26882;0.06044;1.04849;0.21606;0.38689;0.27066;-0.0546;0.00952;-0.11674;0.79799;1.01909;0.69583;1;0.54982;0.27066;0;0.01982;-0.11674;1;1.03422;0.69583;1.00563;1.57859;0.74918;-0.23628;0.05299;-0.34899;0.80968;1.03038;0.6802;1.00563;-0.23628;0.80968;0;0.72152;0.27848;0;0.02741;-0.02741;NA;1.04028;0.91402;0;1;0.27848;0;0;-0.02741;NA;1;0.91402;0;3.00308;0.74692;0;0.07602;-0.07602;NA;1.02632;0.91155;0;0;NA;0;0.77316;0.33011;0;0.09206;0.03724;NA;1.13484;1.12032;0;1;0.33011;0;0;0.03724;NA;1;1.12032;0;3.14384;0.88768;0;0.25483;0.10279;NA;1.08801;1.12321;0;0;NA;0;0.66989;0.22684;0;-0.03724;-0.09206;NA;0.94571;0.70773;0;1;0.22684;0;0;-0.09206;NA;1;0.70773;0;2.86232;0.60616;0;-0.10279;-0.25483;NA;0.96463;0.6999;0;0;NA
7.6;3;3;ag2 1 ag3 0;0.0007;0.03095;0.02788;0.25313;0.42615;0.32073;-0.01325;0.0658;-0.05255;0.95168;1.18488;0.86149;1;0.58711;0.32073;0;0.07137;-0.05255;1;1.13941;0.86149;1.14989;1.73615;0.91396;-0.08859;0.2514;-0.16281;0.92932;1.17096;0.85104;1.14989;-0.08859;0.92932;0.29059;0.46605;0.36989;0.02792;0.12219;0.01196;1.10511;1.35093;1.02706;1;0.62438;0.36989;0;0.12291;0.01196;1;1.2446;1.02706;1.28333;1.87432;1.06517;0.0618;0.4493;0.02921;1.04906;1.31166;1.0216;1.28333;0.0618;1.04906;0.21566;0.38624;0.27157;-0.05441;0.00942;-0.11706;0.79826;1.01883;0.69591;1;0.54983;0.27157;0;0.01982;-0.11706;1;1.03421;0.69591;1.01646;1.59797;0.76276;-0.23897;0.05349;-0.35483;0.80959;1.03026;0.68047;1.01646;-0.23897;0.80959;0;0.72047;0.27953;0;0.02746;-0.02746;NA;1.04042;0.91418;0;1;0.27953;0;0;-0.02746;NA;1;0.91418;0;3.03913;0.76087;0;0.07739;-0.07739;NA;1.02648;0.9116;0;0;NA;0;0.77225;0.33131;0;0.09228;0.03737;NA;1.13538;1.12032;0;1;0.33131;0;0;0.03737;NA;1;1.12032;0;3.18243;0.90417;0;0.25943;0.10465;NA;1.08856;1.12316;0;0;NA;0;0.66869;0.22775;0;-0.03737;-0.09228;NA;0.94546;0.70803;0;1;0.22775;0;0;-0.09228;NA;1;0.70803;0;2.89583;0.61757;0;-0.10465;-0.25943;NA;0.9644;0.70005;0;0;NA
7.7;3;3;ag2 1 ag3 0;0.00069;0.03058;0.02755;0.25275;0.42557;0.32168;-0.01308;0.06578;-0.0527;0.95223;1.18511;0.8615;1;0.58711;0.32168;0;0.07136;-0.0527;1;1.1394;0.8615;1.16254;1.75744;0.93002;-0.08925;0.25469;-0.16544;0.92956;1.17113;0.85122;1.16254;-0.08925;0.92956;0.29025;0.46555;0.37095;0.02809;0.12224;0.01197;1.10604;1.35166;1.02697;1;0.62439;0.37095;0;0.12292;0.01197;1;1.24461;1.02697;1.29781;1.89755;1.08366;0.06316;0.45538;0.0298;1.04963;1.31211;1.02169;1.29781;0.06316;1.04963;0.21526;0.38558;0.27241;-0.05425;0.00932;-0.11737;0.79843;1.01856;0.69604;1;0.54984;0.27241;0;0.01981;-0.11737;1;1.03418;0.69604;1.02727;1.61733;0.77638;-0.24165;0.05399;-0.36068;0.8095;1.03014;0.68074;1.02727;-0.24165;0.8095;0;0.71948;0.28052;0;0.02758;-0.02758;NA;1.04067;0.9141;0;1;0.28052;0;0;-0.02758;NA;1;0.9141;0;3.07513;0.77487;0;0.07877;-0.07877;NA;1.02664;0.91165;0;0;NA;0;0.77148;0.33253;0;0.09262;0.03746;NA;1.13611;1.12012;0;1;0.33253;0;0;0.03746;NA;1;1.12012;0;3.22098;0.92072;0;0.26405;0.10652;NA;1.0891;1.1231;0;0;NA;0;0.66747;0.22852;0;-0.03746;-0.09262;NA;0.94522;0.70807;0;1;0.22852;0;0;-0.09262;NA;1;0.70807;0;2.92928;0.62902;0;-0.10652;-0.26405;NA;0.96419;0.70019;0;0;NA
